Tweet,Label
"semangat buat hari ini, kamu pantas bahagia, jangan lupa sarapan",Joy
"alhamdulillah, aku senang untukmu, semangat terus",Joy
dan kau jadikanku ratu di kerajaan cintamu agar aku pun bahagia hidup bersamamu selamanya,Joy
semangat,Joy
"jangan melihat masa lalu lebih baik dari saat ini, karena hanya membuatmu sulit menemukan bahagia untuk dirimu sendiri, tetap bahagia",Joy
semangat,Joy
sarapan dulu biar semangat,Joy
"semangat buat kamu yang sedang latihan, walaupun tidak ke-notice, tetap semangat",Joy
"akhir pekan bukan akhir kehidupan, walaupun tidak ada uang, yang penting senang",Joy
semangat aktivis,Joy
"semangat buat hari ini, kamu pantas bahagia, jangan lupa sarapan",Joy
"semangat, jangan menyerah",Joy
mari semangat,Joy
makan nasi campur pakai gorengan enak,Joy
paling enak jadi orang yang kalem,Joy
"sakit apa, tetap jaga kesehatan dan jangan lupa bahagia, karena bahagia adalah obat dari segala penyakit, cepat sembuh",Joy
"ditunggu, semangat",Joy
semangat mencatatnya demi bisa terpilih lomba,Joy
"selalu menjadi piala dalam keluarga walau kadang harus jatuh ke bawah untuk sementara, tetap semangat",Joy
tidak ada yang bisa aku lakukan selain melihat dan membuatmu bahagia,Joy
nugget dan sosis rebus itu enak,Joy
"ayo semangat jaga kesehatan, minum, istirahat teratur, asupan bergizi, jangan lupa selalu bersyukur dan berdoa setiap saat, semangat sehat",Joy
"semangat buat hari ini, kamu pantas bahagia, jangan lupa sarapan",Joy
"selamat ulang tahun, bahagia selalu",Joy
"selamat pagi, semangat",Joy
semangat menghafal treasure,Joy
"terima kasih banyak, aku senang mendengarnya, sama-sama suka jennie, keren sekali",Joy
"sabtu buruk, semangat, jangan lupa sarapan",Joy
semangat terus,Joy
"semangat buat hari ini, kamu pantas bahagia, jangan lupa sarapan",Joy
semangat dibantu doa,Joy
"selamat ulang tahun, semoga bahagia selalu",Joy
"bangun pagi dengan perasaan bahagia mengingat kemarin mark merilis lagu, lagunya disukai banyak orang, dan chartnya bagus",Joy
semangat kerjanya,Joy
enak,Joy
semangat semuanya,Joy
"hai pagi semua, selamat berakhir pekan, semangat buat hari ini",Joy
semangat,Joy
enak,Joy
"halo, aku tidak apa-apa kok, kamu juga semangat ya",Joy
"sudah mencoba pempek kapal selam? dibuat dari ikan tenggiri segar, enak",Joy
"selamat berakhir pekan, semangat",Joy
pesan semangat mangkalnya,Joy
"pagi, semangat",Joy
semangat,Joy
semangat,Joy
"cepat sembuh, semangat pemulihannya",Joy
"sunscreen ini enak juga, ukurannya besar",Joy
semangat,Joy
"jimin sudah sembuh, senang sekali",Joy
semangat,Joy
"semangat mencari nafkah untuk anaknya, semoga selalu diberikan kesehatan",Joy
"halo, memang kadang perasaan tidak tenang suka datang, tidak enak ya, tapi tidak apa-apa, semua akan baik-baik saja, semangat",Joy
"pagi, semangat juga",Joy
"selamat ulang tahun, sehat selalu, bahagia selalu",Joy
tetap semangat,Joy
"selamat pagi, karena lagi tidak enak badan, makan makanan sederhana, semangat",Joy
bolehkah aku mendapat kata semangat darimu,Joy
"selamat ulang tahun, tetap jadi maknae yang sabar menghadapi abang-abangmu, bahagia selalu",Joy
semangat snmptn,Joy
"halo, aku tidak apa-apa kok, kamu juga semangat ya, jangan lupa makan dan minum",Joy
"jangan jadikan beban, percaya pada kemampuan diri sendiri, semangat, pasti bisa",Joy
semangat sampai punya satelit sendiri khusus keluarga,Joy
semangat pagi,Joy
"sabtu tidak libur, tetap semangat",Joy
"lagu child enak sekali, pas dengan suara mark lee",Joy
senang sekali pagi-pagi mendapatkan sesuatu yang manis,Joy
puas,Joy
seperti enak saja empuk sekali,Joy
lagunya mark enak sekali,Joy
kan enak punya kapal,Joy
malah enak,Joy
"selamat ulang tahun, bahagia terus",Joy
"kamu juga semangat, sudah sarapan belum",Joy
"aku tersenyum sendiri bacanya, semangat",Joy
"ada tidak sih yang semangat siap-siap kemana gitu, eh sampainya di sana malah tidak tahu kenapa jadi sedih",Joy
cukup cerah untuk mencuci,Joy
"semangat, aku kasih minum",Joy
"hai kak, semangat, tidak perlu khawatir apa yang belum terjadi, semua akan baik-baik saja, jalani yang ada di depan mata",Joy
"semoga bisa jadi perempuan mandiri, mencari uang sendiri, tetap sayang diri sendiri, membahagiakan orang tua dan keluarga, dan kalau suami banyak tingkah atau selingkuh bisa dengan mantap meninggalkan dan hidup sendiri",Joy
"masalah ringan terasa berat karena malas, masalah berat terasa ringan karena semangat",Joy
"hey kamu tetap semangat ya, semoga cepat pulih, jangan lupa istirahat cukup, makan baik, minum vitamin",Joy
"semangat ya kak, semoga operasi lancar dan cepat pulih, semangat kakak hebat",Joy
semangat cantik,Joy
"benar, daripada cuma bilang semangat, ajak liburan",Joy
"selamat pagi pak, salam sehat penuh semangat",Joy
harus bahagia terus,Joy
demi apa ini enak sekali,Joy
semangat terus berkarya,Joy
"halo, selamat ulang tahun, semoga sehat dan bahagia selalu",Joy
"semangat anggun, aku juga setiap hari pulang jam 3 sore dan bimbel tiga kali seminggu",Joy
"selamat ulang tahun, bahagia selalu",Joy
semangat kak,Joy
"hai amara, semangat buat hari ini, semoga harinya menyenangkan",Joy
"selamat pagi, semangat olahraga",Joy
"ngakak, semangat",Joy
semangat,Joy
"ih enak sekali, mau juga",Joy
"semangat ya, tidak apa-apa lama daripada kamu capek stres dan kurang tidur, menyenangkan orang lain bagus tapi lebih bagus lagi menyenangkan diri sendiri dulu",Joy
"saya jual sale pisang, ini enak sekali",Joy
"yuk kak tamatin, semangat",Joy
ikut bahagia melihat ini,Joy
"salam, semangat skripsiannya, sekarang skripsi buat diri sendiri saja, kalau orang tua tidak menghargai tidak apa-apa, yang penting masih dikasih uang jajan",Joy
"semangat, aku masih lama",Joy
"semangat, semoga semua urusannya dilancarkan",Joy
mantap sekali enak,Joy
"aamiin, doa yang sama, sehat dan bahagia selalu",Joy
yuk semangat,Joy
puaskan hati member,Joy
"jago juga, memang enak",Joy
"semangat sayang, jangan lupa makan",Joy
"telur dikocok, butter dipanaskan di atas teflon, masukkan telurnya, dorong saja atasnya tidak perlu dibalik, bagian bawah matang atasnya setengah matang, jadi berkilau dan lembut, enak sekali",Joy
"semangat, pokoknya semangat",Joy
"kamu itu cerminan diriku, terus hidup bahagia sampai akhir hayat, sehat selalu, makan yang banyak, terus ciptakan karya luar biasa, sampai bertemu tahun berikutnya",Joy
wah semangat nge-date,Joy
"tersenyumlah, tinggalkan sedihmu, bahagialah, lupakan takutmu, tetap semangat dan terus menjadi yang terbaik",Joy
semangat,Joy
keren semangat,Joy
"ayo semangat bersama, ramekan opmem",Joy
"dua kali ngekos, yang dulu tidak enak karena kotor dan suka rebutan, yang sekarang bersih dan nyaman, tergantung kebersihan dan sifat penghuni",Joy
ayo semangat pantang mundur,Joy
tetap semangat om,Joy
"alhamdulillah selamat, semangat",Joy
"terus streaming, semangat",Joy
aku semangat event,Joy
"selamat pagi, semangat streaming",Joy
ayo semangat,Joy
"hai, semangat buat hari ini",Joy
semangat kak,Joy
"terima kasih, kamu juga semangat",Joy
"semangat kak, sehat selalu",Joy
"nelayan sejahtera, rakyat bahagia, semangat",Joy
tetap semangat om,Joy
"alhamdulillah selamat, semangat",Joy
"ayo terus streaming, semangat",Joy
aku semangat event,Joy
"selamat pagi, semangat",Joy
ayo semangat,Joy
"hai, semangat hari ini",Joy
semangat kak,Joy
"terima kasih, semangat ya",Joy
"semangat kak, sehat selalu",Joy
"nelayan sejahtera, rakyat bahagia, semangat",Joy
tetap semangat om,Joy
"mensyukuri hari ini, belajar memperjuangkan sesuatu dengan ikhlas dan semangat",Joy
"lagu ""child"" enak sekali, terus terngiang di kepala",Joy
cerah,Joy
"selamat pagi, semoga hari ini menyenangkan, semangat",Joy
"semangat, istirahat yang cukup",Joy
ayo semangat pagi ini,Joy
terima kasih telah hadir di perjalanan cerita ini,Joy
lebih baik bahagia dengan orang yang benar-benar tulus,Joy
terima kasih sudah membuat hariku lebih bahagia,Joy
"selamat ulang tahun, semoga sukses dan bahagia",Joy
"semangat, tetap semangat",Joy
semangat belajar,Joy
"selamat ulang tahun, semoga panjang umur, sehat, sukses, dan bahagia",Joy
"sukses, semangat",Joy
"jalan-jalan melihat pesawat, puas hati",Joy
"terima kasih banyak, sekarang nonton youtube lebih enak tanpa iklan",Joy
"terima kasih sudah ikutan giveaway, semangat semoga beruntung",Joy
aku akan semangat,Joy
"dengan senang hati, semoga bisa membantu",Joy
selalu melawan pikiran overthinking tentangmu,Joy
enak sekali ngudud pagi,Joy
semangat,Joy
semangat sayang,Joy
enak tapi manis sekali,Joy
semangat belajar,Joy
semangat pemulihan sayang,Joy
"selamat pagi, tetap semangat dan optimis",Joy
semangat kak,Joy
"selamat pagi, semangat kegiatan hari ini",Joy
"lagi semangat belajar kimia, kalau guru tidak datang nangis",Joy
aku yakin akan bahagia jauh lebih bahagia dibanding dulu,Joy
"semangat kerja sayang, hati-hati pulangnya",Joy
"terima kasih atas dukungannya, selamat akhir pekan sehat dan bahagia",Joy
"semangat terus, kamu bisa. kalau capek, istirahat dulu, lalu lanjut lagi.",Joy
"cari bubur ayam yang ada malah bubur sumsum, tapi tidak apa-apa, sama-sama enak.",Joy
"semoga lancar, semangat.",Joy
"semangat terus wfh nya, semoga sehat selalu.",Joy
"himalaya enak sekali, repurchase berkali-kali.",Joy
semangat kak.,Joy
"selamat ulang tahun, semoga selalu dikelilingi orang-orang baik, diberi kesehatan, dan semangat untuk cita-cita.",Joy
"mengeluh bukan berarti menyerah, semangat.",Joy
semangat.,Joy
semangat mencuci.,Joy
"lucu sekali, selamat ulang tahun sayang, semoga terbaik dalam hidupmu, jangan lupa makan yang enak.",Joy
enak sekali.,Joy
"terima kasih sudah membuat senang selama 3 hari, semangat, sehat-sehat, istirahat cukup, banyak minum air putih.",Joy
"istirahat yang cukup, semangat belajar, jaga kesehatan.",Joy
semangat.,Joy
"selamat bertambah usia, semoga lebih bahagia dan mempesona.",Joy
"semangat, semoga lancar.",Joy
"ayo, semangat, yakin bisa.",Joy
roti tawar pakai mentega enak juga.,Joy
suaranya enak sekali.,Joy
semangat.,Joy
semangat kerja di hari sabtu.,Joy
terong tidak enak.,Joy
"pagi, semangat.",Joy
"pagi cantik, cerah seperti matahari.",Joy
"seru rumah dekat pantai, enak, sudah punya pacar atau belum.",Joy
pagi-pagi hujan enak sekali.,Joy
mie ayam yamin enak.,Joy
"selamat ulang tahun, sehat dan bahagia selalu.",Joy
"selamat ulang tahun, semoga hari ini jadi hari yang menyenangkan.",Joy
harus semangat sampai tujuan.,Joy
semangat di sendai.,Joy
"pagi, semangat sekolah.",Joy
"terima kasih sudah turut meramaikan, sehat dan bahagia.",Joy
semangat.,Joy
"semangat terus, jangan sampai kendor.",Joy
semangat.,Joy
lagu hivi enak sekali.,Joy
"selamat ulang tahun, sehat dan bahagia selalu.",Joy
"selamat pagi cantik, semangat kegiatan hari ini, jangan lupa senyum.",Joy
senang bisa mengumrohkan banyak orang.,Joy
"pagi, semangat menjalani hari.",Joy
enak sekali.,Joy
"anak pemalas yang rajin drakor, semangat.",Joy
"kalau ibu sakit tetap harus menyiapkan makanan, semangat.",Joy
semangat.,Joy
"semangat, jangan lupa minum air putih yang banyak.",Joy
enak sekali baru bangun.,Joy
"mandi air hangat pakai garam enak juga, langsung segar.",Joy
yuk semangat.,Joy
"selamat, keren pak menteri bumn erick thohir, semangat pak.",Joy
"semangat sender, tiap semester ada peningkatan bagus sekali, semoga skripsinya lancar.",Joy
vsoy enak sekali.,Joy
kebab barbeque enak.,Joy
"pagi, semangat.",Joy
di chip enak sekali.,Joy
"semangat, masalahmu tetap valid, semangat terus, kalau mau ngobrol boleh dm.",Joy
"semangat, apapun pekerjaannya yang penting halal, jangan menyerah, terus berusaha, insyaallah berhasil.",Joy
"terima kasih sudah baik, selalu support, peduli, sehat dan bahagia selalu.",Joy
ini enak sekali.,Joy
semangat.,Joy
manjakan mata biar puas.,Joy
sarapan dulu supaya tambah semangat.,Joy
"turut berdukacita, semangat, peluk besar.",Joy
"jaga kesehatan, jangan sampai sakit, tetap semangat.",Joy
makan enak.,Joy
"baru mau senang ada hambatan, mungkin memang harus bersabar, tetap semangat.",Joy
"bismillah, masih semangat, masih optimis, yakin bentar lagi berhasil.",Joy
semangat tina.,Joy
"aamiin, semangat pagi.",Joy
"fokus membangun identitas tim untuk masa depan, semangat memperbaiki tim.",Joy
"disana menanti, disini menunggu, semangat pagi.",Joy
lebih semangat dari hari sebelumnya.,Joy
"semangat, besok lusa ya.",Joy
"bahagia itu sederhana, lolos dari remedial.",Joy
"semangat, hidup masih panjang, yang lalu biarkan berlalu, allah tahu yang terbaik walau pahit.",Joy
"selamat akhir pekan, semangat bekerja.",Joy
"ingatlah orangtua yang mengajari kita tertawa, jangan lupa membuat mereka tersenyum bahagia.",Joy
"istirahat yang cukup, semangat belajar, jaga kesehatan.",Joy
semangat membaca.,Joy
"selamat ulang tahun, semoga bahagia selalu, boleh pakai twibbonnya juga.",Joy
sudah puas sekali makan seblak.,Joy
parfum tidak ada yang cocok aromanya.,Joy
semangat dan sehat selalu.,Joy
suntikan semangat sebelum tampil.,Joy
"semangat, masih pagi.",Joy
"jangan terlalu dengarkan omongan orang, komitmenmu sendiri yang menentukan.",Joy
"selamat pagi, salam sehat penuh semangat, selamat berakhir pekan.",Joy
"lebih suka hazelnut, cashew, matcha, enak semua.",Joy
"pengen sekali makan, sabar masih belum buka puasa.",Joy
enak sekali.,Joy
iya enak.,Joy
"demi masa depan yang cerah, aku dilarang menyerah.",Joy
"mesti dibawa makan dulu, bisa ngobrol dan makan bareng, setelah kenyang baru senang belanja.",Joy
"semangat terus, pastikan sudah sesuai syarat dan ketentuan, semoga beruntung.",Joy
semangat harinya juga.,Joy
semangat.,Joy
"alhamdulillah jimin sudah sembuh, baru bangun tidur disambut kabar bahagia, senang sekali, sehat selalu.",Joy
semangat zarven.,Joy
"terima kasih, semangat juga untuk hari ini.",Joy
"doaku tidak banyak, hanya semoga orang yang kusayangi selalu bahagia.",Joy
masih pagi jadi harus semangat.,Joy
enak kerja cepat selesai.,Joy
nasi di daun jati enak sekali.,Joy
"anak muda harus semangat, jangan lemas.",Joy
"semut saja semangat, masa kamu tidak, semangat.",Joy
"selamat pagi, tetap semangat dan ceria.",Joy
semangat mencuci.,Joy
semangat hari ini.,Joy
semangat.,Joy
"selamat pagi tapanuli utara, semoga semua sehat.",Joy
semangat mencari rezeki.,Joy
"hebat, mantap, luar biasa.",Joy
gembira dengan keadaan.,Joy
pelukan enak.,Joy
semangat tina.,Joy
"semangat terus menulis, tulisannya bagus sekali.",Joy
enak sekali.,Joy
"alhamdulillah, semangat.",Joy
"pasti lancar, semangat buka toko kue, nanti beli.",Joy
"semoga hasilnya negatif, semangat.",Joy
"segar, selamat pagi, sabtu ceria.",Joy
semangat ya.,Joy
"semangat harinya, semoga banyak orderan.",Joy
tidak enak kalau klaksonin.,Joy
"semangat, dukung terapi, info tadi semua psikolog bukan psikiater, tidak memakai medikasi, kalau belum cocok jangan menyerah.",Joy
"berdoa yang terbaik, semoga sehat dan bahagia selalu, terima kasih sudah terlahir jadi jungmo, yang senyumnya selalu bikin tersenyum.",Joy
minuman blue citrus enak sekali.,Joy
harus semangat.,Joy
"terima kasih, semangat juga.",Joy
"semangat hari ini, jangan lupa sarapan.",Joy
ketemu kamu rasanya enak.,Joy
"coba dengar lagu good riddance, give me novacaine, stay the night, enak sekali.",Joy
"lebih enak kalau punya teman, jangan malu, asal halal dan menyenangkan.",Joy
"serius enak, empuk sekali, digoreng tidak berminyak.",Joy
"terima kasih, semoga aku semangat melakukan apa saja selain scroll hp.",Joy
semangat puasanya.,Joy
"semangat hari ini, jangan lupa sarapan, selamat akhir pekan.",Joy
minum teh pagi-pagi enak sekali.,Joy
"pagi ini tidak sengaja ketemu teman yang baru menikah, ternyata tidak bahagia, nikah tidak cukup hanya dengan kata ""mampu"".",Joy
kemarin beli hibiscus berry yakult enak segar.,Joy
susu lebih enak minum langsung dari sumbernya.,Joy
"semoga cepat sembuh, tidak enak gatal-gatalnya.",Joy
hujan seperti ini enak ke kebun binatang.,Joy
lebih enak memakai nalar daripada menghitung.,Joy
semangat kerjanya.,Joy
"hai, apa kabar gembira pertama kali di twitter.",Joy
"punya barang ini senang, kenapa dulu masa kuliah saya bodoh sekali.",Joy
"pagiku cerah, pasarnya hijau-hijau.",Joy
"bahagia sekali hari ini, jimin diinformasikan sehat dan keluar rumah sakit, dan stay alive akan dirilis, alhamdulillah, serakah tidak kalau ingin melihat foto bersama hari ini.",Joy
"jangan hiasi wajah dengan kesedihan, karena seseorang bisa saja bahagia hanya dengan melihat senyummu.",Joy
"salah pilih, jadi tidak suka.",Joy
"hai, jangan lupa sarapan dan bahagia hari ini.",Joy
bangun dengan semangat rindu.,Joy
"rek, info sarapan pagi yang enak.",Joy
kamu juga harus semangat.,Joy
semangat yang mau wawancara.,Joy
"gapapa, semangat juga untuk hari ini.",Joy
semangat.,Joy
"peran di about ada tiga: pengirim cerita, konselor, penonton. tapi di formulir hanya ada konselor dan penonton, harus bagaimana. serius? kirain sudah ganti jadi foto mijoo, jadi tidak enak, terima kasih.",Joy
"semangat kementerian bumn, pak menteri erick thohir, bumn hadir untuk negeri demi pemerataan pembangunan dan kesejahteraan masyarakat indonesia, semangat.",Joy
bahagia sekali.,Joy
rupanya enak cosplay jadi nasa.,Joy
puas sekali.,Joy
cuaca cerah sepertinya.,Joy
semangat sekali ya.,Joy
"setelah didengarkan, ternyata enak sekali.",Joy
saya merasa bahagia karena pelaku usaha kecil menengah di sana mendapat dukungan penuh.,Joy
"seleksi daerah kompetisi matematika, hai para pejuang komet ke-18, hari ini seleksi daerah kompetisi matematika ke-18, semangat.",Joy
"selamat ulang tahun, semoga bahagia hingga ke anak cucu.",Joy
"melihat orang lain bahagia dalam hubungan, jadi ingin.",Joy
"kalau ke canggu wajib ke moana, pesanannya random tapi enak semua, apalagi saus hitamnya.",Joy
semangat.,Joy
semangat.,Joy
nonton sendiri lebih enak.,Joy
pagi cerah.,Joy
"semangat, bisa untuk hari ini, bismillah.",Joy
ikut membantu dengan semangat.,Joy
semangat untuk hari ini.,Joy
semangat pagi.,Joy
"jangan lupa doping semangat, semoga lancar dan berkah.",Joy
"aku senang, jangan ganggu mood bahagia.",Joy
"aku mau cari bubur pagi ini enak kayaknya, cuma malas keluar, adem.",Joy
semangat presidenku.,Joy
"cepat kembali, jaga kesehatan, jangan lupa bahagia dan bersyukur.",Joy
"standar sesuai harga, empat jam sudah mulai luntur, tapi teksturnya enak, mudah dibaurkan, coverage bagus.",Joy
masih semangat.,Joy
"telepon genggam tampilannya jadi lebih enak, bersih dan nyaman untuk scroll.",Joy
enak.,Joy
"kulit ayam enak sekali, tidak ada duanya.",Joy
"setuju, lebih puas saja.",Joy
semangat sekali.,Joy
sabtu ceria.,Joy
"apapun yang sedang terjadi, sesulit apapun yang dihadapi, harus tetap kuat dan semangat.",Joy
semangat.,Joy
"anda anak smp, sma, atau merasa keren, gabung dijamin puas.",Joy
makan nasi goreng pagi-pagi memang paling enak.,Joy
semangat.,Joy
risol kenapa enak sekali.,Joy
"terima kasih untuk doa dari jogja, semoga taehyun, member lainnya, dan semuanya bahagia selalu.",Joy
enak sekali.,Joy
butuh candaan untuk semangat menjalani hari.,Joy
semangat terus kapanpun itu.,Joy
semangat abang.,Joy
"keren, di pondok pintar mereka belajar dengan semangat.",Joy
"hafal yang penting saja, paling penting, accio. senang kalau malas ambil barang.",Joy
"selamat ulang tahun, semoga selalu bahagia dan menjadi penenang terbaik.",Joy
lagunya enak sekali dan liriknya sangat relatable.,Joy
semangat terus.,Joy
"selamat ulang tahun, semoga panjang umur, sehat, selamat, bahagia dunia akhirat.",Joy
enak selimutan sambil memeluk guling.,Joy
semangat.,Joy
"semoga hari ini berjalan lancar, bahagia, sehat, dan ada rezeki.",Joy
semangat.,Joy
"kuat sekali, semangat ya.",Joy
bahagia sekali.,Joy
semangat.,Joy
"our time terbaik sekali, tetap nangis meskipun rewatch berkali-kali, ost-nya juga enak.",Joy
pagi cerah diawali dengan suasana manis.,Joy
puas sekali.,Joy
semangat pagi dan tetap indahkan harinya.,Joy
semangat bekerja walaupun masih gini-gini saja.,Joy
"sedang tidak enak badan, mungkin ada yang merasa juga.",Joy
"akhirnya minggu berat terlewati dan puas sekali, minggu depan lebih berat tapi setelahnya libur.",Joy
semangat.,Joy
pernah menang besar di salah satu host dan sangat senang.,Joy
"barakallah fii umrik, sehat, panjang umur, bahagia dunia akhirat.",Joy
sehat dan bahagia untukmu juga.,Joy
"selamat pagi, ceria, dan sehat selalu.",Joy
cerah.,Joy
bahagia bertemu pacar.,Joy
tidak marah.,Joy
"delapan koma lima dari sepuluh, enak sekali, kuah pedasnya luar biasa, bisa menghilangkan emosi.",Joy
seru sekali.,Joy
"ternyata akun privat, jadi hilang, maafkan.",Joy
"emosi dituangkan dalam tulisan jadi keren, semangat menulis.",Joy
"betul, sering dimarahi karena tercegat depan kuali, padahal bisa sambil melakukan hal lain.",Joy
ada kambing yang marah.,Joy
"puas hari ini, bisa jogging dua putaran.",Joy
"mau marah tapi benar, happy taehyun day.",Joy
"mau marah tapi benar bagaimana, happy taehyun day.",Joy
"terima kasih banyak. iya lucu, kalau aku tidak bilang lucu nanti marah, ayok party tapi semuanya buat aku.",Joy
"sama seperti sakura, ikut-ikutan benci. nonton juga tidak, aneh. lebih baik villain yang memang musuh. mereka bukan villain, punya pengembangan karakter. yang benci biasanya cuma ikut-ikutan biar dikata keren.",Joy
tolol.,Joy
marah saja gemas. rela dimarahin terus tiap hari.,Joy
"harus nonton, gemas sekali kontennya. kalau eksperimennya gagal, dia langsung meong dan kabur.",Joy
"dulu baca noblesse sampai habis sebelum jadi daily pass, tolol sekali.",Joy
"waktu sahabat dibentak adik kelas, anak cowok langsung emosi dan mau menemui adik kelas itu.",Joy
berasa bodoh kalau soal tinggal sedikit tapi tidak bisa jawab.,Joy
bodoh.,Joy
siapa yang pipis seperti itu.,Joy
"santai saja, tidak perlu emosi. pilih yang lebih cocok.",Joy
harus membantu sebelum kena marah.,Joy
"sangat seru, membuat emosi.",Joy
tolol.,Joy
balas dendam.,Joy
"kalau diibaratkan dengan member nct, seperti jaemin di kehidupan nyata, chenle dan haechan di sosmed, renjun saat emosi, kelakuan macam jisung, baku hantam seperti jeno.",Joy
pura-pura bodoh saat dibohongi itu menyenangkan.,Joy
komentarnya lembut padahal orangnya galak kalau belum tidur. semangat selalu.,Joy
senang karena solo mark bukan lagu marah-marah.,Joy
ingin tertawa kalau melihat kamu emosi.,Joy
"alhamdulillah jimin sembuh, semoga ini yang terakhir.",Joy
"pujian untuk blues, kontrabass yang memetik kunci ketiga, luar biasa.",Joy
bodoh.,Joy
"terima kasih allah, terima kasih abah. perubahan besar setelah covid raya lalu.",Joy
masih senyum tidak jelas gara-gara jungwon dan wonyoung kemarin.,Joy
"ldr memang susah, kalau dia marah, marah balik saja.",Joy
kenapa harus marah.,Joy
bangsat.,Joy
"dulu juga begitu, lama-lama reda sendiri kok, wajar sekali. semangat.",Joy
"duduk sebelahan tapi chattingan, lalu dia ketawa aneh, refleks bilang ""aneh banget ketawa lu"" dan dia marah ngambek.",Joy
"marah tidak apa-apa, asal jangan berlarut dan jangan doakan yang buruk. tetap jadi orang baik.",Joy
ternyata seru nonton orang bodoh.,Joy
banyak bucin tolol di episode 12.,Joy
ingin punya iphone 12.,Joy
"kaget tapi bagus, bintang lima.",Joy
"you termasuk lagu dari album jepang, dulu sempat kaget pas dengar.",Joy
"kalau tidak pernah gagal, tidak akan pernah belajar dari kesalahan.",Joy
"gs astra menjadi pilihan utama oem di indonesia, jadi jangan ragu membeli.",Joy
"nyaris sekali tapi bersyukur, hanya kaget lihat nilai.",Joy
kaget tapi seru.,Joy
"bubar, anak-anak pada kaget lihat hasil draw.",Joy
"alhamdulillah dapat dukungan moril, tidak takut mencoba lagi.",Joy
"satu bulan sibuk, asam lambung sempat kambuh, tapi sekarang jauh lebih baik, terima kasih tuhan.",Joy
"teman non-kpop tiba-tiba suka lagu ini, terkejut.",Joy
"terima kasih masukannya, malu dan senang bercampur aduk.",Joy
"baru bikin puisi bahasa inggris, takut maknanya tidak sampai.",Joy
alhamdulillah tidak malu.,Joy
"kuota eligible mipa ada 95, aku rank 85. sempat takut kegeser tapi alhamdulillah tetap masuk.",Joy
"kaget tiba-tiba, terima kasih.",Joy
"kaget melihat notifikasi, disebut.",Joy
"dia memang begitu, gemes sekali di dunia nyata tapi keren di film.",Joy
panik karena sudah mau part-nya.,Joy
"takut banget, makasih.",Joy
"pas workshop school rangers, main game, celana p'nicky robek. gun kaget, off tertawa.",Joy
"untung benar, jadi tidak malu.",Joy
"alhamdulillah memakai kerudung karena keinginan sendiri, malu kalau memakai baju terbuka.",Joy
luci: jadi malu.,Joy
"chico vs laksya, tiba-tiba takut banget, semangat chico.",Joy
kaget dan senang banget kakak pulang ke rumah.,Joy
"asal tidak makan harapan palsu, di sini hujan deras, enak makan yang segar.",Joy
ngakak banget dan malu pastinya.,Joy
"makasih, kaget banget.",Joy
"sunda: jukut = rumput, kalimantan timur: jukut = ikan. kaget karena salah paham, ngakak.",Joy
"kaget banget pas nonton bagian itu, ekspresinya gemes.",Joy
nanti hanya sedikit cacat.,Joy
"semangat tim, doa dulu sebelum tanding, jangan terbebani.",Joy
"awalnya malu-malu, lama-lama mau.",Joy
"team b baku hantam dari awal, ngeri sedap.",Joy
terima kasih telah menghindarkan dari rasa malu.,Joy
jadi malu tapi senang banget.,Joy
alhamdulillah tidak malu.,Joy
"semangat buat women's team dan men's team ina, semangat pelapis kita.",Joy
"bisa ke sf juga, takut tapi seru.",Joy
tegang.,Joy
presentasi geografi malu banget tapi lega.,Joy
akhirnya tidak malu lagi.,Joy
"terinspirasi kekuatan doa, yuk saling mendoakan.",Joy
"alhamdulillah benar jeongwoo, tidak malu.",Joy
alhamdulillah tidak malu.,Joy
jadi malu.,Joy
jadi malu dipanggil bestie tapi senang.,Joy
"kenapa harus malu, lucu.",Joy
"kakak tertua takut sama saya, lucu.",Joy
"jadi malu dibilang wendy og, tetap bersyukur.",Joy
"jangan panik, nanti stres, percayakan ke dokter dan suster.",Joy
alhamdulillah tidak jadi malu lagi.,Joy
"kalau ciput tidak dipakai, disuruh pakai atasan mukena, awalnya kaget, lama-lama biasa.",Joy
"semangat, tetap berjuang.",Joy
"review snowdrop, semoga pas nonton tetap kaget dan kesel.",Joy
"wajib, dulu ambil karena takut habis.",Joy
"maaf, ini lucu, ada yang ngabarin crush hilang, aku ketawa panik.",Joy
"gemes kalau lihat kamu malu-malu, ingin memeluk seharian.",Joy
"tidak kuat, ngakak banget, tidak malu di-spill begini.",Joy
"kaget melihat saya rajin, senang.",Joy
bangga menebak jeongwoo dengan benar.,Joy
syukur tidak jadi malu.,Joy
wkwkwk tidak jadi malu sefandom.,Joy
"teringat saat ospek, senior baik ngobrol dengan bahasa daerahnya, saya tidak mengerti, akhirnya senior malu.",Joy
wkwkwk panik ya.,Joy
aku jugaa hahaha plus kaget,Joy
"lagi sebar duit lewat dana kaget nih! cuma buat kamu yang paling gesit, sikat sekarang",Joy
"yuk, bagi sobat pandai yang lagi jomblo, ldr, atau jauh dari yang terkasih, jangan khawatir. bisa banget ikut coaching clinic yang membahas informasi terkait dengan tugas belajar dan izin belajar ini.. ehe. untuk mendaftar, sobat pandai bisa cek di ideas yaa~",Joy
jadi malu :3 tapi seru wkwkwkwk,Joy
mandiri tanggung jawab rendah hati sabar dan takut akan tuhan..itu saja udah cukup utk harapanku :3,Joy
agak malu tp alhamdulillah sih wkwk,Joy
