Tweet,Label
ngeri keinjak handphone-nya min,Fear
"makin dekat sepuluh februari, rasa campur aduk makin menjadi-jadi. ada bahagia karena anakku sudah mau sembilan belas tahun, sudah makin dewasa. ada cemas juga karena alasan yang sama",Fear
eh takut banget,Fear
ngeri banget,Fear
takut dan deg-degan bacanya tapi bermanfaat banget,Fear
duh aku takut ke s,Fear
takut banget moms,Fear
takut kakak,Fear
"seram karena tentang psikopat gitu. aku nonton itu lebih enek dan takut gara-gara mainnya bunuh-bunuhan, tapi tetap nonton sampai habis karena penasaran",Fear
"rada kaget lihat hasil semester kemarin, tapi ya mari tingkatkan lagi di semester sekarang",Fear
"kenapa sih kamu tuh wangi orang kaya gitu kak, kan aku takut",Fear
"malu-malu, takut salah langkah",Fear
kalau takut malu jangan dikasih palu mas,Fear
takut keseleo kalau salting pagi-pagi,Fear
aduh kalau solo super star gini suka takut,Fear
"mau memeluk takut dosa, tidak memeluk mubazir astaghfirullah bestie",Fear
takut limit haha,Fear
"takut tapi enak, takut tapi dilanjutin. hidung belang",Fear
malu ah,Fear
"kaget, anu anu jangan tanya saya",Fear
"ya allah kaget banget tiba-tiba di-dm kak anin, taunya win",Fear
diam. takut ketahuan mungkin,Fear
kaget terus,Fear
"sumpah aku malu banget. niat untuk praktik efek deterjen ke ikan, lah ikannya malah loncat dari wadahnya. aku refleks kaget dong. anjir jadi bahan tertawaan murid, mana muridnya sudah gede-gede lagi",Fear
"jangan diceritain, takut dicakar sama mix",Fear
"india lumayan ngeri, kalau korea agak bahaya meskipun empat tahun ini mereka di bawah kita. kalau hong kong ya begitu deh",Fear
"tapi lanjut dimakan tidak? takut banget kalau lanjut makan, takut ada pecahan beling kecil masuk ke perut",Fear
takut difoto tuh mak,Fear
"kak sumpah kalau upgrade dari hdd ke ssd itu tidak bakal ngehang gini kan? tabunganku cuma cukup buat upgrade itu, tapi takut juga ada kebutuhan praktikum mendadak. jadinya aku maju mundur mau upgrade",Fear
eh iya jujur takut ketahuan,Fear
"paniknya tuh di pikiran sih. sibuk mikirin ini, mikirin itu, mikir kayak ""aduh ini gimana, takut"", ""kayak apa ini"" sambil mau nangis",Fear
kejar panik takut kebakaran asrama,Fear
malu banget jatuh di parkiran,Fear
tadi aku lagi makan dapat notifikasi kan kaget,Fear
"tadi baru gibah si crush aku, eh tiba-tiba orangnya muncul. aku senggol kaki teman aku biar diam, kalau tahu kan bisa malu",Fear
wooshik apa tidak takut ini sampai trending di korea,Fear
"tidak paham juga, padahal buat global. ngeri editornya",Fear
kaget kan kamu,Fear
takut sha,Fear
aku takut dapat guru. world music lounge biar tidak ketahuan bimbingan konseling,Fear
yang kupikirkan saat ini: ini orang-orang yang punya kontak whatsapp banyak tidak pusing apa ya nyortir siapa saja yang bisa lihat status. aku saja yang sekian saja sudah malas nyortir dan akhirnya jadi malas buat update status sekalian. khawatir hal-hal tidak diinginkan terjadi,Fear
awal semester tiga ada rekrutmen buat asisten dosen. mau daftar maju mundur takut ilmuku belum cukup,Fear
bisa-bisanya semalam mimpiin gwinam. takut banget,Fear
ih malu mau bilang nanti pas libur semester pulang lagi,Fear
"sebenarnya lagi gelisah sedikit soalnya tadi di sekolah banyak yang positif. tapi secara keseluruhan baik-baik saja kok, kamu bagaimana?",Fear
"takut tidak bisa memerankan bapak min yoongi dengan baik, karena yoongi itu seperti diam-diam gitu, sedangkan aku rada petakilan. juga takut kalau disuruh show off ke sisi ""savage""-nya, aku tidak sampai gitu",Fear
"meratib takut raya, setelah itu upload gambar jalan-jalan ke tempat viral",Fear
malu ke fattah amin. berakting kayu pun dia tidak lihat kamera tahu,Fear
walau hati takut menjadi badut,Fear
mama takut bagaimana,Fear
takut disomasi sama klien,Fear
asli takut di bagian reading sama speaking,Fear
"alasan takut kena corona, soalnya ada guru yang menantunya kena tapi masih mengajar",Fear
aku kalau lihat ada musuh yang pasang gelar malah takut,Fear
mau siapapun lawan indonesia aku tetap takut. tembus semifinal pun lawan dari grup b serem semua,Fear
jujur takut dipukul ibu beli jaket bertudung lagi,Fear
malah takut tidak ya,Fear
"ya iya lah, masa tidak takut kalau kebobrokan dibongkar di pengadilan",Fear
takut tidak bisa makan,Fear
"kalau sampai kejadian, aku bikin kamu malu seumur hidup, lihat saja",Fear
"negara kita negara demokrasi, saling menghormati lebih penting. nur wahid takut sekali sama yang namanya museum",Fear
"duh bukan lagi, takut kebakaran",Fear
ngeri sekali,Fear
takut sekali,Fear
"aku kalau sedang menstruasi sakit perut tapi tidak mau minum obat takut ketergantungan. sudah mencoba dikompres pakai air hangat, tidak mempan tadi",Fear
kami takut pada yang tidak berwujud,Fear
"ketularan kaget, pengawasan tidak beres",Fear
"aku malu, aku malu",Fear
haha takut sekali digigit lagi,Fear
takut sekali kalau nanti tiba-tiba,Fear
"hujan angin takut banget, mana genteng tetangga aku melayang banyak sekali, untung tidak kena orang, siang-siang takut",Fear
takut sekali,Fear
ini kedua inamas aku sangat khawatir dengan para ms-nya,Fear
"gaya gembel lagi, baik bercanda ya Allah, aku takut sekali",Fear
takut kemalingan,Fear
malu sekali,Fear
"iya, aku juga jadi takut",Fear
"ngeri sekali ya tuan. begini kok Anda ingin mencalonkan diri jadi presiden. hancur, lebih baik urusi banjir tuan",Fear
"kaget, kok telat",Fear
"memang sih, aku bukan siapa-siapa kamu. tapi aku tidak bohong kalau aku khawatir dengan keadaan kamu sekarang. bolehkah kalau aku yang menghubungi kamu duluan? tapi aku takut membuat kamu risih",Fear
"takut positif terus tidak bisa sekolah. mau menangis saja sumpah, padahal aku hanya masuk angin",Fear
jadi khawatir laptopku tidak kuat dengan semua aplikasi buat kuliah,Fear
"eh kepala aku pusing sekali, tadi sudah tegang takut ditanya-tanya bu naning, ternyata waktu sudah habis",Fear
"tafsir ya, antara kaget dan tidak kaget tapi tetap saja ngeri",Fear
"hahaha, memang lagi ngeri sih. dulu pas curug hejo sepi. sekarang ngeri karena cuaca masih sering hujan",Fear
"sudah berusaha mengurangi faktor cemas dari diri sendiri, tetap saja ada saja dari luar. benar-benar semakin dewasa semakin banyak yang harus dipikirkan",Fear
"anjir aku malu, aku kira suara rose kaget",Fear
kalau di slack suka takut chatnya huruf besar semua,Fear
"hai kakak, mohon maaf terkait kendala ini. untuk saat ini kami tidak dibekali informasi tersebut. apabila ada kendala lain, jangan ragu untuk menghubungi kami ya kakak. terima kasih",Fear
takut tapi tetap percaya diri,Fear
"ahaha iya sama. bayangin saja sudah beli lalu kaget karena belakangnya tidak menyatu, lalu menangisi itu semua",Fear
karena kalau malu akan malu sekali. ini lebih parah dari jeruk orenji. untung benar-benar iri pada jongu,Fear
"di kosan bosan sekali, tapi mau keluar takut, kasus covid lagi naik. mana mau ada acara, jadi harus menjaga kesehatan",Fear
"suka memuji tapi kalau dipuji balik malah malu. suka menatap mata anggota, giliran ditatap balik juga malu sendiri",Fear
takut tidak sih,Fear
"kamu minum kopi dua gelas, itu tidak sehat tahu. kasihan perut kamu. mataku melotot kaget, apa ini sok akrab sekali. pas aku noleh, anjir cakep sekali heran",Fear
kok pada berani ya sama orang asing. apa tidak takut penyakit seksual? tetap seks aman ya,Fear
haha benar-benar takut tapi,Fear
"merajuk juga ibuku itu. setelah ambil vaksin booster semua itu, aku tanya ibuku. ada sakit tidak? mau demam tidak? terus ibuku jawab tidak. hahaha aku jawab balik, habis hari itu takut sekali kenapa",Fear
"malu, tidak fokus",Fear
takut ditolak,Fear
takut banget loh,Fear
"panik sekali, mana aku pemalu lagi",Fear
"kaget, kirain ada yang baru",Fear
"aku juga mau peduli tentang isu kesehatan mental. di sini aku mau menegaskan karakter hana yang sebenarnya dia bukan menolak, gengsi, atau tidak punya hati, tapi rata-rata orang yang punya trauma seksual lebih sulit untuk jatuh cinta atau menerima dirinya jatuh cinta karena terlalu takut",Fear
takut ah nanti dijual,Fear
"beuh, semua modelnya seperti rambo. pantas dianggap saudara. ngeri sekali maksudnya",Fear
"aku kalau boleh mau buat kerja gila pinjam pengering rambut di departemen aku, tapi takut ketahuan oleh bos",Fear
"panik tiba-tiba mata bengkak sebelah, ternyata aku alergi ibuprofen",Fear
"malu mau bilang, agak takut juga",Fear
ngeri banget ditangkap,Fear
"mendengar suara handphone sekarang malah takut, takut dapat kabar buruk",Fear
"kataku mimpi paling buruk itu mimpi jadi pembunuh. sumpah sepanjang mimpi stres sendiri, harus menyembunyikan mayatnya di mana, lalu membuat alibi apa. sedih, takut, menyesal, panik jadi satu. anjir stres sekali",Fear
kaget banget lihat om masuk ke basis,Fear
"kaget lagi ke toilet sudah banjir, ternyata satu hari sebelum haid langsung cek aliran, dan ternyata benar akurat juga. selama ini aku pikir haidku selalu mundur atau kecepetan seminggu",Fear
"bismillah, aku masih takut kalau main warna pastel",Fear
"aku takut mengirim pesan ke penulisnya, apalagi bohong umur. padahal dosa baca seperti itu",Fear
"bangun jam 12.25 sesuai alarm. pas bangun panik sekali, hampir menangis karena mengira telat kelas. setelah beberapa detik baru ingat kalau kelasnya jam 12.40",Fear
ngeri sekarang di kantor ada televisi yang bisa berbicara,Fear
tiba-tiba kok jadi takut kuliah offline ya,Fear
"iya, takut",Fear
aku juga takut,Fear
takut lah lihat undian grup b ini ya Allah,Fear
"takut banget ya Tuhan sama cowok begini, padahal aku sendiri cowok",Fear
"gampang nanti dipancing pakai tali ember, tapi jangan dalam-dalam takut tidak sampai",Fear
"terasa ingin makan biskuit lebaran lebih awal, takut tidak ada lagi saat hari raya",Fear
"bingung mau nonton stray kids atau treasure, beda bulan tapi takut menyesal karena tidak ada waktu",Fear
haha kaget tiba-tiba ada tur,Fear
"kalau sudah penawaran jadi takut, mending kasih harga pas",Fear
"iya kan, kalau sudah begini takut banget tiba-tiba beli tiket ke korea beneran",Fear
malu sekali,Fear
aku malu sekali,Fear
takut tidak lulus indikator kinerja utama kah,Fear
"agak ngeri tidak segrup, jangan-jangan ketemu di final",Fear
"waktunya kurang tepat kalau mau ke indonesia, apalagi di sini masih meningkat kasus covid. aku takut dia kenapa-kenapa, apalagi akhir-akhir ini jadwalnya banyak sekali. cukup di korea saja, jangan ke indonesia dulu",Fear
"kaget loh, kenapa ramai sekali twitternya. kirain ada apa anjir",Fear
masih kaget tiba-tiba di jepang,Fear
agak ngeri ya wanitanya,Fear
jadi takut untuk pacaran lagi,Fear
"aku tidak terpikir sampai ke situ kakak, soalnya aku buru-buru karena itu, aku takut keduluan orang",Fear
ngeri banget kasusnya,Fear
"ngeri loh, datang-datang lihat twitter begini",Fear
hah takut banget,Fear
ngeri,Fear
"hujannya awet sekali, takut banjir",Fear
"teman-teman, aku mau kasih info. aku bawa pulang lagi kucingku karena dokternya tidak ada di petshop. aku takut kucingku stres, jadi aku bawa pulang dulu. nanti kalau dokternya sudah ada di tempat, aku bawa lagi ke sana",Fear
takut membawa pulang,Fear
"tidak pakai nama asli, takut teman dunia nyata tahu",Fear
ngakak anjir takut banget haha,Fear
"aku bukannya berlebihan, aku cemburu, aku khawatir, aku cerewet itu karena aku sayang dan takut kehilangan. itu saja",Fear
"aku jadi takut teman dunia nyata tahu akun ini, soalnya bisa dilihat dari kontak, apalagi aku daftar akun ini pakai nomor handphone",Fear
"aku sudah kaget jongu kenapa, ternyata benar dikonfirmasi. sudah panik",Fear
"malu salah ketik, saking tidak fokusnya",Fear
kok mengerikan,Fear
cuma kaget saja,Fear
"nanti dan lain-lain, takut orang menagih utang ibuku",Fear
soalnya takut ada yang macam-macam. kalau membawa teman kan setidaknya ada yang bisa membantu,Fear
"indeks prestasi kumulatif 3,3 itu sudah bagus tidak. takut sekali ingin memberi tahu ayah kalau nilainya segitu",Fear
pensil warna ketemu tetapi tidak yakin. takut merusak gambarnya,Fear
deg-degan tidak saat ditanya habis menonton apa karena panik aku jawab habis menonton coboy junior,Fear
"warga sudah menjadi korban. dengan teror dan intimidasi terus-menerus, secara psikologis pasti sudah ada warga yang mengalami trauma. belum lagi waktu yang seharusnya digunakan untuk kegiatan produktif, harus dihabiskan menjaga lingkungan tanah mereka",Fear
aku masih menggunakan sekarang. kamu mah sudah lah aku malu,Fear
"kaget aku jelek sekali, tolong",Fear
"winwin dari wayv tetapi ini konten berbayar, aku kaget sekali masuk ke sini",Fear
malu,Fear
"kaget dan deg-degan saat ada pelanggan perempuan yang menyapa saya di kafe. sepertinya anak kedokteran, cantik dan menarik. suaranya lembut sekali, jadi teringat suara kakak yessica",Fear
"serius, mengerikan sekali setiap hari ambulans lewat. tetap aman semuanya, kurangi nongkrong",Fear
malu sekali,Fear
tetapi takut terlihat tua juga di jalan walaupun aku bekerja dari rumah selamanya,Fear
mengerikan,Fear
"aku pikir ayah tidak ikut. malu sekali, hanya malu saja",Fear
aku panik tadi sempat tidak seimbang lalu aku ulang dari awal,Fear
"sumpah aku panik, sudah mengunggah foto ltmpt tapi lupa apakah sudah disimpan atau belum",Fear
"dia juga sangat pintar merayu, hampir sama dengan ayem. aku takut meleleh",Fear
lebih takut orang arab di puncak,Fear
"sampai dua kali kirim. menurut saya lebih baik pengirimnya muncul. kirim pesan langsung kepada saya agar saya tahu. jangan malu, pesan saya terbuka luas",Fear
enaknya makan bakso apalagi dari pagi hujan terus. ingin membeli makanan tetapi takut tiba-tiba hujan deras,Fear
ingin seperti ini saat ulang tahun nanti tetapi takut dijadikan bahan ejekan,Fear
"ya benar, orang-orang tua takut vaksin booster setelah membaca berita tentang efek samping. memang berencana langsung datang ke pusat vaksinasi di pwtc",Fear
mengerikan sekali grup b,Fear
"capek sekali, setiap hari diteror tugas proposal, tertekan",Fear
takut sekali sedang pilek,Fear
"orang-orang sekarang sudah pintar. takut berdosa jika tidak adil. sekarang banyak yang pintar tetapi tidak mengerti. ilmu tidak diamalkan, malah disalahgunakan",Fear
aku takut dengan jeongwoo yang merah,Fear
laptopnya kaget,Fear
"dengar kata, foto satu per satu wajahnya. dan yang bilang itu adalah jenderal bintang empat, mantan pangkostrad, warga kehormatan kopassus dan pimpinan tertinggi angkatan darat. mengerikan",Fear
kamu tidak takut kuliah hukum,Fear
"mobile legends, cara melakukan kombinasi jurus lompat ruby itu bagaimana. aku malah lompat dulu karena bingung menekan yang mana. hasilnya tidak tertarik, malu sekali",Fear
"pak, tolong ringankan beban saya sebagai orang tua yang takut anaknya divaksin. anak saya sembilan tahun. dadanya sering sakit setelah vaksin satu kali. terkadang saya ingin nekat saja karena terlalu tertekan mengenai vaksin ini",Fear
wajahnya sangat tegang seperti menanggung beban rakyat,Fear
"hahaha iya benar, aku pun kaget ternyata anak jurusan biologi",Fear
aku sangat kaget,Fear
aku mencium pipi kananmu dan kamu tersenyum terpesona bercampur malu,Fear
kalau ingin menghirup sekarang harus hati-hati takut bau,Fear
"ini kenapa jadi ramai, kaget. kutipan balasan empat",Fear
"bertahun-tahun bertahan. hubungan kamu dan pacarmu aman, lancar, tanpa kendala hingga kamu sangat cinta. tetapi setiap melihat orang yang disukai langsung teringat lagi. berusaha tetap dekat tetapi takut melewati batas pertemanan",Fear
"menonton ulang video latihan menari got step back di video musiknya. taeyon sangat elegan berpindah dari pinggir ke tengah. saat melihat seulgi, luar biasa, berpindah dari pojok kanan ke tengah dengan berlari. khawatir tersandung",Fear
menonton drama bersama ibu lalu ada adegan berciuman membuat aku panik,Fear
jadi malu,Fear
"terpeleset di depan pengemudi ojek daring. sudah sakit, malu juga",Fear
"anginnya sangat kencang, jadi takut sakit",Fear
"iya kakak, ini kucing oren saya sangat galak. betina-betina lain takut",Fear
ingin menanyakan kabar tetapi takut mengganggu,Fear
"jangan lupa mengingatkan pasangan untuk makan dan minum, takut tersedak pasangannya",Fear
aku lebih takut melihat pemain jepang bertemu bam,Fear
"ada orang bilang simpan sedikit, takut besok mau dipakai",Fear
"wah iya, mengerikan sekali yang setim dengan mas",Fear
kaget ada kekeyi,Fear
iya itu di sana takut,Fear
"teman kosku habis ikut ke venue acara prodi, lalu pulang ke kos meriang dan menular ke satu kosan. sekarang aku juga pilek meriang jadi takut",Fear
aku yang takut,Fear
"begitu lah hidup di lingkungan corona, tiap hari panik selalu ada yang positif",Fear
mengerikan sekali temanmu,Fear
kaget loh kakak masih pagi,Fear
"nuning kabur dari ruang diskusi kakak ciba, takut ya",Fear
"sudah resign dari tempat kerja tapi masih deg-degan, takut kalau bertemu mantan bos di jalan",Fear
malu,Fear
jaga-jaga takut dia terjun lagi,Fear
"ingin percaya diri untuk masuk tim putra, tetapi takut juga tersandung. kelihatannya ini grup neraka",Fear
malu sekali kalau mengingat momen saat main roleplay,Fear
"hahaha takut, anaknya galak",Fear
ingin berobat tapi takut sekali,Fear
"takut sekali, tidak ada tempat nyaman lagi untuk perempuan. merasa semua laki-laki pikirannya kotor. ingin pindah negara rasanya",Fear
"tim putra aku yakin lolos, tapi untuk ms1 aku agak ragu. kalau mode biasa, kita terbaik",Fear
"kena razia rok plisket padahal yang merazia juga pakai rok plisket (kakak tingkat), takut kalah saing padahal tidak ada niat menyaingi, cuma mencontoh",Fear
sampai asma kambuh tetapi bela-belain tidak minum obat karena takut teler di kantor,Fear
mengerikan sekali ibuku marah-marah ke mahmud untuk mengedukasi cara mendidik anak,Fear
takut ingin menaikkan unggahan,Fear
"saya yang menjalani mah biasa saja, cuma kadang kasihan keluarga takut mereka malu",Fear
aku takut sekali kaoru,Fear
"orang indonesia sepertinya tidak ada takutnya, hanya saya rasa mereka takut dengan agama baru yang dipaksakan yaitu covid-19. rokok saja sudah ada label membunuh tetap dikonsumsi, kecelakaan terbanyak adalah motor, tetapi pengguna motor malah bertambah. ada bom pun malah didekati dan direkam",Fear
walau tegang,Fear
"tegang sekali kakak, tetap santai saja",Fear
grup b mengerikan sekali,Fear
belum menikah tetapi habis baca ini malah jadi takut,Fear
agak mengerikan ya,Fear
"teman sekompleks mengerikan sekali, semoga sehat selalu",Fear
orang dulu setelah musyawarah satu kampung untuk menentukan tanggal pernikahan agar tidak bertabrakan supaya orang kampung bisa datang membantu,Fear
takut,Fear
"kalian yang sudah booster, bagaimana efeknya. aku masih lama jadwalnya, cuma aku takut mau mengambil booster, takut efeknya lebih parah dari yang pertama",Fear
karena takut tenggelam dalam lautan luka dalam,Fear
"bolehkah meminta kritik dan saran. apakah layak jika dijadikan stok siap jual, takut malah gagal",Fear
"jangan, aku malu",Fear
"iya sih, tetapi perempuan-perempuan ini naik turun. jadi saling takut",Fear
"tolong jangan lihat balasan aku dulu, malu, untung sudah dihapus",Fear
aku malu kalau diperlakukan seperti itu,Fear
yakin ingin menghilangkan mie ayam. aku ragu,Fear
"wordle 234 dalam tiga dari enam percobaan, kaget sendiri bisa-bisanya percobaan ketiga langsung keluar",Fear
semoga tidak mengalami mimpi buruk di atas panggung,Fear
"serial euphoria musim satu baru selesai ditonton. kenapa rou tidak mau naik kereta dengan jules. lalu di episode tujuh, mcky benar-benar diperlakukan buruk oleh teman-temannya di depan cassie. kaget sekali",Fear
"aku takut tertekuk, ini sangat pas ukurannya",Fear
harga pasaran memang segitu ya. kaget,Fear
"tidak bisa berkomentar, takut salah kata, tetapi rasanya agak aneh juga",Fear
"ya Tuhan, ingin pacaran tetapi takut berujung memanfaatkan anak orang. karma itu ada",Fear
ingin mengutamakan perasaan sendiri tetapi takut kecewa,Fear
"lho, kaget baru sadar",Fear
niat mau membuat 13112th1)4y tvv1130n tertahan karena lagi bimbang dan ragu,Fear
"mengerikan sekali, ekspedisi apa yang aman sekarang",Fear
aku takut nanti malam,Fear
"serius, jadi kaget aku",Fear
aku mau berkomentar tetapi takut,Fear
grup b semengerikan itu ya Allah,Fear
kaget langsung benar,Fear
"kalau aku, jidat sering aku tempelkan di kaca ketika menunggu. alhasil kacanya berembun, lalu panik mencari tisu",Fear
"setiap wtm dan menunggu lta, satu sisi pemeran utama wanita juga sudah diganti menjadi x013692. tidak sabar tetapi mengerikan juga",Fear
"sebagai trivia, aku sungguh serius. aku tidak pernah dugem karena takut merebut pasangan orang",Fear
"bukan katla, bukan wordle, semuanya hari ini bikin tegang",Fear
"kalau benar semua, jadi takut",Fear
mengerikan juga lima kutipan gaib,Fear
"kompak ya, kaget, heran, geram, sudah tidak asing di telinga",Fear
ngeri-ngeri sedap,Fear
"faktanya aku bahagia mengenal dia. aku bahagia bertemu dia. bahkan meski jauh pun aku masih merasa bahagia, walaupun kadang ada rasa khawatir dan cemburu. itu hanya karena aku terlalu sayang dan takut kehilangan dia",Fear
kenapa akun besar moa banyak yang istirahat. semoga cepat kembali. aku takut dan sedikit trauma,Fear
takut dengan sembi,Fear
alhamdulillah undiannya agak bagus tetapi tetap takut,Fear
tidak terbayang aku langsung panik,Fear
kaget sekali tiba-tiba muncul anak jalanan,Fear
"ini aku belum bilang ke ibu, takut tidak dibolehkan",Fear
kalau klaimnya perempuan mandiri aku khawatir,Fear
"aku tetapi kazuha diganti yae, alias takut tetapi tetap percaya diri",Fear
takut seperti dulu lagi,Fear
"lah, kenapa semua pada iri. aku baru membuat tweet, kaget sekali",Fear
"haduh, takut viral dengan komentar saya yang itu. yang suka dan yang berkomentar jadi banyak sekali",Fear
"aku memang tidurnya selalu malam, tetapi paling malam jam dua pagi. alhamdulillah aku bisa tidur di situasi begitu. soalnya aku lebih takut kepada manusia daripada hantu. kalau ada manusia yang mengintip baru aku tidak bisa tidur, itu menyeramkan sekali",Fear
ingin tidur tetapi takut kebablasan karena sebentar lagi mau bimbingan belajar,Fear
"alamak, mengerikan sekali",Fear
"di berau ada konflik lagi antara suku dayak dan bugis. jadi khawatir dengan keadaan ayah, mana handphonenya tidak aktif saat ditelepon",Fear
dan chat mita di whatsapp resmi 0811-84-1400. hati-hati terhadap akun palsu yang mengatasnamakan bank mandiri dan meminta data rahasia. semoga sehat selalu,Fear
aku jadi ragu,Fear
aku masih kaget,Fear
gara-gara ramai soal kolbuk aku panik,Fear
"ya Allah, aku takut kalau ada host yang main rasio dengan fanbase kpop",Fear
"ya Allah mika angkasa, aku kaget. aku kira hanya ciuman biasa di kebun",Fear
"kaget sekali tiba-tiba mas yang aku sukai mengucapkan sesuatu. sayangnya dia sudah berpacaran dengan orang lain. bagaimana dong, aku tidak boleh baper",Fear
semakin mengerikan saja,Fear
mengerikan sekali orang di sebelah aku,Fear
mengerikan sekali,Fear
"ini belum mulai kirim pesan langsung, sudah mules takut diblokir",Fear
"ingin mengerjai yoel, tetapi takut dimarahi duluan",Fear
kamu takut juga tidak,Fear
"jangan terlalu banyak ingin tahu, kurangi rasa ingin tahu terhadap orang lain. nanti takut jatuh cinta lagi",Fear
"bingung, takut, panik",Fear
"iya, takut sekali baca semua balasan di unggahan itu",Fear
takut puasanya tidak sah,Fear
pertama kali membeli kolbuk lucu sekali tetapi agak ragu untuk menggunakannya,Fear
"tidak kakak, aku cuma masih kaget",Fear
"aku ingin bertanya, sebagai pembeli, kalau kita mengirim pesan meminta pricelist lalu melebihi anggaran, boleh tidak kita mengabari ""maaf kak, melebihi anggaran"" begitu. takut tidak enak, atau ada saran kalimat lain untuk membalasnya",Fear
mengerikan sekali,Fear
"aku malu sekali jun, terus diapakan setelah itu",Fear
"hari ini memakai baju merah muda dan celana hitam, takut dikira blackpink",Fear
"kamu kesannya seperti tidak membutuhkan aku. sungguh bukan karena aku tidak membutuhkanmu atau semacam itu, tapi aku hanya tidak mau dikatakan matre. lebih baik memberikan kepada orang tua karena mereka lebih pantas menerima itu. kalau mau membelikan aku sesuatu boleh, tapi jangan terlalu sering, takut menjadi beban",Fear
ada masalah apa dengan tigreal. aku sebagai pengguna tigreal malu sekali,Fear
mengerikan juga candanya,Fear
agak mengerikan juga,Fear
takut sekali,Fear
"tolong, panik ini kembali melanda",Fear
di mana tempat yang aman untuk perempuan. makin takut karena korban kekerasan terhadap perempuan semakin banyak. orang-orang sangat biadab,Fear
"ketika kamu memiliki pacar tetapi tiba-tiba ada seseorang yang kamu sukai. kamu menjadikannya sebagai orang yang kamu sukai, tetapi tidak bisa berbuat apa-apa karena tidak mau berselingkuh, walaupun perasaan itu tidak bisa dibohongi. berusaha menghapus perasaan tetapi malah makin tak tertahan. mau melapor kepada pacar tapi takut malah dibuang",Fear
ingin pergi kencan kecil dengan teman daring tetapi takut canggung,Fear
"aku menangis sangat senang, malu dan kaget bercampur menjadi satu",Fear
"malu sekali, kapan tanggalnya itu",Fear
tiba-tiba aku kaget,Fear
mengerikan sekali kapal sebelah,Fear
"balas saja, takut nanti menyesal",Fear
malu sekali,Fear
"ingin mencoba tetapi takut aneh rasanya. dari skala satu sampai sepuluh, cil, bagaimana rasanya",Fear
takut ingin mengambil ujian SPM tetapi ingin cepat selesai,Fear
"menurutku iya, kalau marah setelah selesai itu biasa, ingin membahas banyak hal. kalau seperti ini malah merasa malu sekali",Fear
"kaget, kirain bakal gagal, eh pacar pulang",Fear
"aku masih kaget, serius",Fear
"pelajaran aturan sinus dan cosinus. ""ini segitiga apa,"" aku refleks menjawab ""segitiga sembarang"" dan ""segitiga abc"". malu sekali, padahal tidak salah, tapi menjawabnya keras sekali",Fear
"ingin ikut penelitian khusus tetapi malah takut, tidak disemangati pula",Fear
"di sini masih enak sekali suasananya, bos dan keluarganya baik, tidak tahu bagaimana kalau nanti benar-benar kerja di tempat profesional. pasti kaget, tapi bagus juga",Fear
"agak mengerikan, apalagi orang asing begitu",Fear
"tidak bisa tenang karena takut, rasanya ingin menangis",Fear
sedikit panik ada kejadian,Fear
"takut, tapi tertawa juga",Fear
jangan balikan nanti takut perang dunia lagi,Fear
"benar sekali, takut seperti yang kemarin, sudah percaya diri tetapi salah. sekarang harus lebih yakin",Fear
"kenapa om menyelip begitu, mengerikan",Fear
mengerikan sekali,Fear
"dibonceng, karena sampai sekarang masih suka bingung di lampu merah kadang hampir menerobos, untung masih hidup. selain itu capek juga membawa motor sendiri dan agak takut menyeberang tanpa modal nekat",Fear
malu sekali tadi ketahuan menangis oleh ibu,Fear
"sejak kemarin kepala pusing, badan pegal-pegal, flu, lalu hari ini tenggorokan mulai sakit. kenapa ya, takut sekali",Fear
"hanya dia yang menjulurkan lidah, aku kaget",Fear
tetapi takut kalau menjadi egois,Fear
tadi panik sekali karena akun aku logout sendiri,Fear
takut sekali karena galak,Fear
ingin tertawa tetapi takut,Fear
"kalau hoki musim panas masih bisa dilihat, tetapi saat oper-oper puck begitu sambil berlari ke sana kemari terlihat sangat berbahaya, takut terpeleset",Fear
"menemukan unggahan yang sangat mewakili perasaanku, tetapi ragu mau membalas",Fear
"eh ternyata bukan, kaget sekali. rompi osisnya mirip, belakang gedungnya juga mirip, pas dilihat ternyata bukan sekolahku",Fear
takut sekali,Fear
"hari ini belum mengerjakan tugas sama sekali. malas sekali, takut menumpuk tetapi tetap malas",Fear
"sebenarnya aku orang yang jarang sekali menelepon orang tua kalau sedang jauh, tetapi belakangan ini ingin mendengar suara mereka terus. walaupun menangis saat menelepon, itu sedikit membuat tenang. setelah selesai menelepon, cemas lagi",Fear
"walaupun kepala puspom, anak buahmu tetap tunduk pada hukum. tugas puspom tidak melihat kamu jenderal atau bukan, yang dilihat adalah kasus hukumnya. katakan saja sebenarnya takut dipenjara",Fear
ingin agak berani tetapi tetap takut juga,Fear
"aku salah kirim ke orang lain, astaga malu",Fear
"benar sekali infp. sudah gelisah, panik, tetapi tetap saja seperti ""sebentar main farmville dulu"" atau ""mengantuk, tidur dulu saja""",Fear
"gila, malu sekali",Fear
"sedikit mengerikan tetapi semangat, semoga bisa. semangat garuda muda",Fear
mengerikan ya,Fear
"agak mengerikan tetapi tetap semangat, teman-teman perempuan",Fear
takut sekali ada cacing kepanasan,Fear
aku malu sekali masuk toilet laki-laki,Fear
"belum mulai saja, kepala sudah sakit sekali. mengerikan, seperti mau meledak",Fear
panik sekali aku kaget,Fear
