Tweet,Label
"sedih, bah, wkwk.",Sad
aku tidak menangis karena sedih; ini hanya karena angin yang membuat mataku berair. “i miss u.”,Sad
"ya, sedih karena makanan cukup untuk sehari satu orang.",Sad
"sedih sih, tapi ya udahlah, hehe.",Sad
sedih banget.,Sad
"sedih, aing.",Sad
"eh, aku ikutan sedih, Denise keluar.",Sad
"sial, aku sedih banget.",Sad
"hehehe, iya kak, benar daripada sakit hati karena pindah ke tempat lain. Masih banyak tuh di Bali, tempat yang bisa lebih menghargai turis yang berlibur ke Bali. Karena sekarang juga di Bali sepi banget dan hampir semua di-PHK dan gulung tikar, jadi masih ada turis lokal pun—syukurnya, minta ampun.",Sad
"pagi-pagi sedih karena dari tadi menggambar, tapi hasilnya aneh semua, wkwk, tertawa miris.",Sad
"Dan, ada satu sikap yang membuat ambisi dia jadi terlihat toxic. Kalau dia kalah dari teman-teman yang peringkat 10 besar lainnya, dia menangis. Aku tidak tahu, mungkin menurut orang lain wajar, tapi bagi saya tidak. Mungkin aku kalau jadi dia juga bakal sedih, tapi cukup aku simpan untuk diri sendiri saja, soalnya kadang jengkel juga.",Sad
"Baik banget orang ini, tapi suka sedih kalau orang-orang lebih memikirkan pcnya, sih.",Sad
heh kenapa nyesek banget ini pagi-pagi baca seperti ini sedih saya,Sad
hari ini aku libur dan fict maitake sepi. punya masalah apa sih dunia argh,Sad
"teman 5 tahun hasilnya seperti ini, sedih banget",Sad
"mesti itu mirip dengan wajib, ya? ya tidak juga sih kalau dibilang mesti. kalau memang mesti, mereka yang maaf (tidak bisa punya keturunan) gimana? semuanya tergantung niat awal menikah. niatnya saja untuk ibadah; kalau niatnya mau punya anak, nanti pasti kecewa kalau tidak diberikan, jadi ya awas saja.",Sad
"unexpected ending, sedih banget pas adegan kena tembak di depan ceweknya lagi.",Sad
"aku biarkan hujan mengurai rindu agar tidak pekat salahku, mencampur rindu dengan sepi hingga terkecaplah pahit yang nelangsa.",Sad
sedih karena dibilang bodoh sama pacar.,Sad
sedih banget.,Sad
sedih banget pagi-pagi liat saldo ada 26 ribu,Sad
bukan lockey tapi ikutan sedih liat denise keluar dari sn dan tidak perpanjang kontrak sama agensi terus ngasih ini buat fansnya.,Sad
"saya sangat rindu, btw gimana ya caranya biar aktif di sini soalnya sepi banget.",Sad
sedih terus.,Sad
"sepertinya tidak, sedih banget.",Sad
"sedih, bodoh bila ada orang mengingatkan kamu untuk segera lepas. sangat menyakitkan.",Sad
sedih banget sampai nangis,Sad
"jalani isolasi mandiri karena covid-19, sangat sedih karena tidak bisa memeluk anak",Sad
sedih sebenarnya,Sad
sedih banget ya..,Sad
banyak yang kecewa sama desainnya ayangto karena beda banget sama fanart-fanart yang ada,Sad
"sedih banget, anna.",Sad
"sedih, memilukan, dan juga kecewa dengan diri sendiri. mengeluh saja namun tidak ada perubahan. harus bagaimana kalau sudah begini?",Sad
"sedih, tahu tidak, tidak ada yang sayang",Sad
"ya, saya menangis. takut banget, sepi banget. ya sudah, memang hanya ada kamu dan diri sendiri. mau mengandalkan siapa",Sad
"sedih tapi juga lega. akhirnya ada kejelasan walaupun bukan pengumuman langsung dari agensi. semoga sukses, dan kami selalu mendukungmu tidak peduli apa yang terjadi",Sad
"ayo, hidup, sepi banget, minggu saya tidak ada tayangan snowdrop lagi.",Sad
"penjualan donut sepi banget sudah 2 minggu ini, tapi digantikan sama proyek suami yang ada terus, tidak motor ya mobil. semoga selalu dicukupi dan hati ini terus bersyukur, baik kecil maupun besar",Sad
"sedih, ya, tidak ada weton.",Sad
"berani, kalau saya sedang stres dan banyak masalah, harus menonton ulang agar merasakan juga kesedihan dan kelelahan mereka, tidak hanya saya yang menderita.",Sad
"itu yang ada, member dari indonesia, sedih banget",Sad
lagi sedih karena kucing saya meninggal.,Sad
tangis,Sad
"yah, sedih",Sad
sedih banget obralan seperti ini??,Sad
"kurasa di rumah, judulnya saja sudah sedih banget, woilaah.",Sad
aku sudah terbayang anakku. sedih melihat ryan,Sad
pagi pagi sedih,Sad
hari ini aku lagi sedih karena makanan tidak enak,Sad
sedih banget dilupakan,Sad
"rasanya campur tawa dan sedih, ingat sisa libur satu hari lagi sampai tanggal 20.",Sad
"tapi masih sepi, belum ada lagi yang memainkan pasir kucing.",Sad
"untuk comeback kemarin dan adanya hiatus. hiatus untuk mempersiapkan hati lockey agar tidak terluka; iya, tidak ada luka tapi sakitnya tetap ada. terima kasih buat member yang lain yang telah melewati ini, pasti mereka sedih dan sakit juga. sudah sampai di sini saja, aku mau lanjut menangis.",Sad
"kecewa banget, bang.",Sad
"hari ulang tahun bukannya bahagia, malah sedih karena dari sekian banyak teman yang mengucapkan hanya satu.",Sad
"ya, gimana ya, saya sebenarnya suka merasa bersalah kalau dia galau, sedih, overthinking, dan sebagainya kalau saya terus karaokean. tapi mau gimana lagi, itu kan memang hobi saya.",Sad
sedih. lagi tahan ngantuk.,Sad
"aku sangat sedih karena membayangkan nasib anak cucu kita kelak mengalami kesengsaraan yang amat karena kekayaan alamnya habis, sementara dampak bekas kerusakan ekosistem harus diperbaiki ditambah hutang yang melambung",Sad
"sudah ikhlas kok, tapi masih sedih saja kalau diingat-ingat lagi",Sad
"belum sih, mau zoom dulu (sedih karena sabtu tidak libur).",Sad
"yang bikin makin sedih itu denise masih mengetik untuk lockey saya dan member, saya sudah berhenti menangis malah makin menangis",Sad
sedih ya.,Sad
sedih.,Sad
"setelah kemarin ditinggal Snowdrop, terus minggu sekarang ditinggal Bulgasal; minggu depan sepertinya bakal sepi banget, tidak akan ada yang menemani malam mingguan lagi.",Sad
"sedih banget, seribu saja tidak ada.",Sad
aku juga kecewa karena tidak bisa mengucapkan yang pertama.,Sad
"sepi banget, tumben.",Sad
kecewa lagi.,Sad
"bro, lihat ini saja, sudah sedih.",Sad
"aku seperti orang yang terus mengulang lagu anak-anak sampai menangis, apa ya? Aku sedih banget dengan liriknya, anjing.",Sad
"tidak mengikuti SN, tapi menurutku dia… sedih banget, asli.",Sad
"secara emosional tidak stabil; mendengarkan DM dari Fromis9 saja bisa membuat aku menangis sampai jam dua pagi, padahal itu bukan lagu sedih.",Sad
kecewa.,Sad
"aku ini lagi mendengarkan OST Snowdrop yang berjudul ""Friend"" dan ""Wishes."" Sedih banget, sekarang tujuh harinya Sooho tidak ada.",Sad
"semalam habis nonton Dew. Dew ini remake bungee jumping versi Korea; aku sudah menonton versi Korea dan memutuskan untuk nonton versi Thai karena katanya lebih sedih, dan juga karena yang bermain, Ohm Pawat. Beneran, emang sedih, aku lebih suka versi Thai daripada versi Korea.",Sad
"aku sedih, nder.",Sad
"sedih melihat timeline orang ini, seakan bukan orang Sumbar.",Sad
"sedang sedih karena tidak direspon, tapi tidak apa.",Sad
sedih.,Sad
"sudah di-share ke base, belum fan? Sedih banget liatnya.",Sad
"terbawa mimpinya, aku sedih bersama ceweknya; aku pun melihat dia bahagia.",Sad
"madam ""Sedih,"" katanya.",Sad
jualan sepi banget.,Sad
mana sepi lagi.,Sad
"tapi di mimpi aku akrab dengan teman lama, yang sudah lama tidak menyapa; sudah tiga tahun, dan dia memutuskan pertemanan dengan aku. Ih, sedih banget, tapi terasa bahagia bisa seakrab dulu meski hanya di mimpi.",Sad
"apa sih, kenapa jadi sedih?",Sad
"seru, plot twist banget ceritanya; terus ada semua di situ: romancenya, thrillernya, sedih-sedihnya juga—walaupun memang agak bikin pusing setelah nonton. Aku menontonnya pas on going, jadi bikin pusing nunggu episode berikutnya.",Sad
"dear you, kalau kamu membaca ini: aku hanya ingin kamu tahu, maaf harus berhadapan dengan aku yang mentalnya tidak stabil, tidak bisa mengontrol perasaan, melakukan self-harm, sering mengeluh, dan lain-lain. Tapi, seakan kamu tidak tahu apa-apa yang sudah aku lalui. Sedih, tapi aku tahu, mungkin kamu sedang kesel saja.",Sad
"di tempatku gerimis, kalau di pipimu terdapat tangisan.",Sad
sedih saja.,Sad
tidak pernah bermimpi tentang treasure; sedih banget. Harus bagaimana biar bermimpi tentang Trejo?,Sad
"aku bodoamat karena memang tidak mau lama-lama di acara, tapi tetap saja terasa sedih. Aku bisa makeup sendiri. Pakai baju yang oke juga bisa, tapi rasanya seperti ""beda"" sendiri, itu agak sedih, hehe.",Sad
"jangan tambah sedih, ya.",Sad
"ingat waktu menonton ""Child"" dulu bersama-sama, dulu nonton rookies; semuanya terasa sedih, sudah pada dewasa, tidak ada yang seperti dulu, padahal dulu mereka tidak terlalu disukai karena terlihat seperti masih bocah, padahal sekarang sudah besar.",Sad
sedih bacanya.,Sad
"cintailah bahagia karena dia membuatmu ceria, tapi cintailah juga sedih karena dia membuatmu dewasa.",Sad
"sebagai tim bubur dengan topping kacang kedele, saya kecewa dengan pendapat Anda.",Sad
"berbisik, mengingatkan tentang sepotong kekecewaan yang tak kunjung usai, dibalut dengan luka yang tak kunjung diobati, luka demi luka, lalu ditutup lagi dengan luka. Sedikit terselip rasa bersalah, menolak untuk mengakui.",Sad
"sedih, ya, Bu, melihat negeri yang indah, elok, permai ini dirusak oleh bangsa yang tidak bertanggung jawab.",Sad
tidak ada yang sedikit sedih dan stres.,Sad
"sedih banget kalau support system gue adalah seorang Nicholas. Kalau gue sedih atau lagi sakit, masa mau menangis meraung-raung sambil memanggil Nicholas? Tidak mungkin mau ke Jepang gara-gara ingin ditenangkan oleh Nicholas.",Sad
"sedih, bestie, habis mandi tidak disuruh pakai baju juga.",Sad
"sudah buka, mungkin setelah imlek mau order roti srikaya dulu buat ngopi; sisa yang pandan aja jadi sedih yang lain, sold.",Sad
"acheol, aku ikutan sedih. Cepat sembuh ya.",Sad
"tapi sedih sama captionnya: ""Love my Tannie.""",Sad
"mirip kucingku, semalam dia ketabrak motor lalu mati; ya allah, sedih banget.",Sad
"lagunya, monyet, sedih banget.",Sad
"sedih, yang bisa disuruh masak indomie berkurang satu.",Sad
"mengsedih, wkwk.",Sad
aku bisa tersenyum walaupun di dalam hati ini masih tersimpan rasa kecewa.,Sad
"sekuat-kuatnya orang yang selalu riang, tertawa, dan bahagia setiap harinya, kalau sudah sendiri kadang suka sedih dan menangis.",Sad
"awalnya saling menyapa, ujungnya saling suka; awalnya saling mesra, ujungnya kecewa juga.",Sad
"gak bisa dah, dari semalam dah sedih banget, gak sampai nangis; orangnya masih ada 6 member lain. Lockey, semangat ya, mesti bisa.",Sad
"ini seru banget emang! Oiya, nder, coba nonton “My Annoying Brother” juga deh, sedih parah.",Sad
"hmch Twitter aku sangat sepi, sad.",Sad
"dan akhirnya kita berdamai. Sadar tidak bisa bersama dan tidak bisa mengulang kejadian yang sama pada waktu itu. Sedih sih sebenarnya, tapi kalau tidak begitu nanti aku yang hancur lagi, hehe.",Sad
"asli gue sedih banget, tai.",Sad
"semangat… jangan nangis. iya, air matamu lebih berharga dari apa; aku juga tidak tahu, tapi aku juga sedih karena tidak bisa menghadapi.",Sad
"terkadang aku bisa marah, bingung, sedih, dan ceria tak kenal hari dan waktu. Aku sadar itu dan aku menyesuaikan. Mungkin yang paling terlihat ketika aku berada di kerumunan orang adalah warna-warni (ceria), tapi sebenarnya aku memupuk warna hitam, putih, dan abu.",Sad
sedih karena belum dapat kabar dari ayang.,Sad
"belum nonton aja udah sedih… sedih, gak bisa baca judulnya, kampret.",Sad
sedih banget mukanya.,Sad
timeline-nya sepi.,Sad
"mimpi aku malam ini sedih tapi gak jelas. Sedih karena bestie aku meninggal, gak jelas karena guru matematika aku jadi TNI sekaligus dosen.",Sad
asli kusut… hahahaa.,Sad
"Kalau lingkungannya gak sehat, pindah rumah oke banget, tapi kadang sedih buat ninggalin rumah lama, karena banyak kenangan.",Sad
"reyna tuh, segala pengen beliin martabak buat emak sama S. Jesi, jadinya Mas Al, sedih. Terus nanti pasti Nino Dower bakalan bilang “k mb andin.” Kasihan banget, Mas Al.",Sad
"semalam keburu tidur, pagi-pagi nangis banget, kaget—Denise udah ngonfirmasi dia keluar demi apapun. Sedih banget, aa. Tapi semoga pilihan Denise baik buat dia dan dia bahagia, sukses terus, Denise. Tapi asli, kenangan zaman SN bikin kangen.",Sad
"lagi di fase pengen nangis tapi gak tau kenapa; bawaannya sedih aja, padahal gak ada yang menyedihkan.",Sad
"aku gak banget, jerawat makin meradang sampai sekarang on–off terus; sedih banget.",Sad
"gue gak sakit atau sedih gara-gara foto itu sih; gue percaya sama bw siapa pun. Kapal mereka di series bakal selalu bersama, cuma gue sedih gara-gara komentar yang mengedrag, sama ngebandingin momen bw sama kapal sebelah, yang jelas bedanya jauh banget dan gak sama.",Sad
"agak sedih, tapi gapapa; semoga tahun depan bisa ngehype ulang birthday Jisung lagi.",Sad
"sedih sih, soalnya aku mau maraton Manifest sama Bulgasal, tapi gak jadi terus.",Sad
saya kecewa dengan keputusan tersebut.,Sad
"rindumu, sajak, sentuhan. Kalimatku pernah pucat pula. Sama seperti keriput di lengan Ibunda; mengelus hangat, sepi kulitku.",Sad
"dua, tiga lari pagi lama-lama, aku gak kuat; Mas Crush pergi, aku sedih.",Sad
"semoga cepat selesai ya, sedih melihat mereka putus, tapi masih sayang, gak tega, jadi ikut sedih.",Sad
"sedih, harus ppg dulu.",Sad
"ya allah, farr turut berduka. Setiap kali kamu ngepost, selalu ada perasaan dalam, yang lucu banget, tapi sekarang udah pergi. Faar, meng-nya sudah tenang di sana. Jangan sedih-sedih ya, nanti meng-nya ikut sedih.",Sad
"masih sepi, bikin dingin, kesepian banget.",Sad
"buat kamu, fans emyu, tetap sedih dan jangan semangat ya; aku sering ngalamin yang kayak gini di Football Manager, wkwk.",Sad
"sedih, bestie, habis makan, gak disuruh minum sama moots.",Sad
"yah, sumpah sedih banget, loh—walaupun bukan fans-nya, tapi sedih loh. Mimpi buruk fandom tuh kayak gitu.",Sad
"pernah nonton filmnya, bener-bener sepi sih, tapi boom! Nangis banget.",Sad
"masih sedih, soalnya akun sebelah udah fb, convomf, convomfs, moviemenfess, beame.",Sad
sedih ditinggal pendidikan.,Sad
"aku meriang jadi gak nonton juga, sedih.",Sad
"pagi, bang jon, bukan? kangen ama ocehan bang jon, sepi banget, cuma admin yang keliatan.",Sad
minggumu terasa sepi tanpa musik ini.,Sad
"sedih banget sih, ngemis-ngemis sama orang, huft.",Sad
"iya kan, sedih.",Sad
makin sedih.,Sad
"demi allah, yang kena siapa, yang nangis siapa… aku jadi peran bad guy banget kalau begini, padahal aku yang dibikin sedih.",Sad
"denise, ih, gila, aku sedih banget; denise langsung bikin deg jantung aku.",Sad
"di mana-mana kamu, di mana, gak tau di mana… sedih, gak ada di mana-mana.",Sad
"sedih, yang perform cuma 6 member doang karena jiyoon lagi kurang sehat. get well soon, jiyoon.",Sad
pagi ini sedih sekali.,Sad
"pagi ini terbangun dengan perasaan campur aduk—ya emosi, ya sedih. bingung mau ngapain; rasanya waktu berputar lama banget, makin gak betah di rumah.",Sad
"ini denise, ya? sedih, vine ent. melepaskan anak se-multitalenta ini, tapi ya gimana lagi, sepertinya ini jalan terbaiknya.",Sad
"page 36/365 seharusnya jujur dari awal kalau emang sebenernya gak pernah tulus. jangan terpaut karena kasihan datangnya. yang ikhlas, ya, jangan buat orang yang mengharapkanmu kecewa.",Sad
"lagi di fase sedih banget, gak punya siapa buat cerita.",Sad
"ya ampun, aku ikutan sedih.",Sad
ini beneran denise keluar dari secret number? sedih banget bacanya.,Sad
"teman gue yang lockey sudah bilang seperti ini sebelumnya, kalau sampai chat group dia tidak ikut, ada kemungkinan menurut gue tidak akan lanjut lagi di sana. ya allah, sedih.",Sad
"ih, sedih banget.",Sad
"astungkara, oh gara-gara ini sedih.",Sad
"hidup gue sepi amat, ya.",Sad
"aku sudah bersahabat lama dengan sepi sebelum lo ada, tapi sekarang sunyi tanpa apa-apa; tanpa lo, aku belum mengakrabinya lagi.",Sad
"lama-lama gue sedih benar-benar, njir, lihat manchester united.",Sad
"sedih melihat orang berargumen tentang islam menindas. dia sama saja; ada beberapa manfaat untuk orang islam, tapi sebenarnya sama saja, hanya ditukar dengan istilah arab sedikit. total pembayaran balik sama atau hampir sama dengan yang konvensional. itu hanya untuk mencari nafkah.",Sad
penonton kecewa,Sad
pagi-pagi langsung dapat berita sedih,Sad
"sejak membaca kalimatku yang terbagikan, sungguh perasaan takut yang menghantui saat keluar malam melewati jalanan sepi sunyi dapat memudar. Saya membawa ponsel, memotret, nge-tweet lagi di area terang lampu, sesudahnya pulang dengan harapan selalu aman.",Sad
"tidak sedih sama sekali tetapi seperti tidak ikhlas, mengerti tidak, sih",Sad
sedih betul,Sad
"huhu, iya sedih, agak nggak rela",Sad
"sedih, wkwk",Sad
saya kemarin kecewa mendukung PS di TPS kini; semua sudah terbuka jati diri yang sebenarnya.,Sad
"satu kata saja, ""kecewa""",Sad
"ya allah, ya balik atuh, sepi, tidak ada kakak",Sad
"kayak sedih saja gitu kalau weekend dipakai untuk kegiatan kantor. Kapan gue bisa istirahat, ya?",Sad
"ayo, yang lain juga boleh; akun baru ini masih sepi",Sad
"aku sedih, eh, tapi kok kamu sudah bangun",Sad
"kemarin malam, istri sopirku yang terserang stroke itu meninggal dunia. innalillahi wa innailayhi rojiun. allahummaghfirlahaa warhamhaa wa aafihaa wa fu anhaa, wa akrim nuzulahaa wawasimadkholahaa. aku sedih banget dan marah pada masalah yang memicu dia terserang stroke.",Sad
"ikut sedih bacanya, keputusan berat, tapi aku yakin denise pasti sudah pertimbangkan hal ini. Yang terbaik untuk denise; semangat juga, lockeys.",Sad
"tidak tahu lagi, sedih kalau lihat foto-foto cowok ganteng",Sad
"tetap semangat ya. aku baru buka Twitter, sudah bikin sedih, karena aku yakin sekarang lockey tidak baik saja. Tolong, jangan terpengaruh dengan hal negatif yang bikin kalian jadi semakin sedih. Intinya, tetap dukung secret number dan denise, apapun yang terjadi.",Sad
sedih terus,Sad
"senang, akhirnya jenjang karir yang diinginkan abangku sudah tercapai, tapi sedih juga harus jauh jauhan lagi. Nanti kalau telepon, pasti sombong deh; manajer ini manajer, jangan macam-macam. Emang rada tai sih, tapi gapapa, uang jajanku nambah (bismillah)",Sad
"sedih banget denger kabar denise; biasanya di secret number dia, suaranya cakep banget, ampun. Tapi tidak apa, apapun yang terbaik buat dia. Kuharap aku bisa mendengar suaramu lagi",Sad
"sedih banget, denise keluar",Sad
"ini tidak ada niatan digaji begitu, ya? Sedih amat.",Sad
"pagi, bang. Di sini lagi sedih, bang; liat anakku nangis terus karena kucing kesayangannya tertabrak mobil.",Sad
"bukan lockey, tapi sedih banget, denise hengkang dari secret number. Menurut gue, denise dan monday adalah vokal terbaik di gen4 (menurut gue, jangan salty), ditambah lagi mereka dari perusahaan kecil.",Sad
"sedih, dijual semua",Sad
"terus, untuk apa dipacarin kalau tidak bisa kasih kepastian, nanti kalau ditinggal menikah—sedih dan nyesel",Sad
"pengen di rumah saja, kak. lagi sedih; kucing aku barusan saja meninggal",Sad
sedih banget dengernya.,Sad
"aku bukan siapa-siapa, tapi kok ikutan sedih ya",Sad
"pas cheongsan memeluk onjo demi allah, gue sampai teriak ""jangan pergi ahelah"" terus nangis. pas namra mau menggigit onjo tapi tidak jadi; namra teriak frustasi banget sampai merinding gue karena gak tau, ya, sedih. pas anak-anak mendekati namra di rooftop, gue nangis.",Sad
hari-hari sedih terus,Sad
"sedih, jisoo belum mengirim dm aku",Sad
"aku sudah dewasa, aku sudah kecewa",Sad
"sibuk banget sama kuliah, apalagi sudah praktikum offline, jadi bolak-balik lab tiap hari, terus balik kost, suka capek, jadi gak sempet buka twitter :( sedih",Sad
"sedih, nder",Sad
"min, mending pc-nya dibanyakin deh supaya kejadian yang merugikan tidak terjadi lagi. kontrak dengan dreamies-nya setahun kan? nah, banyakin pc nct dream-nya selama setahun ini supaya kita semua kebagian. sedih sih, gak dapat-dapat photocard-nya",Sad
"sedih, woy, tolong.",Sad
"orang kalau terlalu sering kecewa, perasaannya pasti sudah di level ""ya gimana ya, mau gimana lagi"" sampai pasrah.",Sad
"angin malam terus menyapa, mencengkeram rasa sepi ini, membuat diri tersenyum; teringat manik indah dirinya saat menatap dengan senyum.",Sad
"sedih, aing",Sad
sedih banget.,Sad
"teman gue, lockeys, baca ini; ikutan sedih banget",Sad
"baca ini sebelum mendengarkan lagu mark, jadi bila dengar tadi teringat tweet ini. sedih dong, senarnya lagu ini.",Sad
"loh, udah berakhir kontraknya, sedih banget.",Sad
"langit tahu banyak yang lagi sedih, makanya turun.",Sad
"jangan lupa bergabung, pin aku ya. masih sepi, huhu. terima kasih, semoga cepat menang besar ya.",Sad
"ah, sedih.",Sad
musiknya sedih.,Sad
"cuma kayak sedih aja. saya benar-benar berharap saya bisa mengubah takdir, tapi ya mana bisa, gue gak punya kekuatan apa-apa buat mengubah takdir.",Sad
"sedih, tapi apapun hubungannya, pada akhirnya tetap akan jadi orang asing, gak sih?",Sad
"ih, sedih bayanginnya. bagaimanapun, suatu hari semuanya pasti mencapai akhir, kan?",Sad
sepi.,Sad
aku juga sedih.,Sad
lebih baik melihat dia marah daripada melihat dia sedih.,Sad
sedih banget lihat xiaojun minta maaf karena wayv belum bisa coba.,Sad
aku sedih.,Sad
"kecewa, min.",Sad
"baru bangun tidur, woy, elah sedih banget, denise keluar, padahal masih berpikiran positif. dia bakal cb ot7, mana vine, tidak ada pengumuman resmi lagi, emang agensinya.",Sad
"sedih banget, ancur, benar-benar sakit. kalau ada apa-apa, jangan ngomong sama ibu aku atau ngomong sama aku.",Sad
"tidak kok, emang sedih kalau beneran ngerasain di posisi pram atau niskalanya.",Sad
"buset, sedih tapi wkwk.",Sad
"ya allah, sampai tidak ada ekskul, grgr, tidak dibangunin… sedih.",Sad
"aku yakin ke depannya, lockey sedih kalau lihat gambar ini.",Sad
aku sedih banget.,Sad
"kasihan dan ikut sedih. cari aman tanpa foto, tanpa upload, dan lainnya. kalau gak, jangan di dunia homo.",Sad
sedih karena mati ditinggal pacar.,Sad
aku sedih banget lihat foto-foto cowok ganteng.,Sad
"noo eter niat mau nyari kembarannya, malah sedih banget.",Sad
"tersesat dalam tangis, menginginkan kehadiranmu, tapi kau tak kunjung hadir bahkan hanya untuk sekadar mengabari. sadar dan damai dalam jalan yang lurus, tapi merasa tak berarti karena hadirmu benar-benar sudah tidak di sini. bagaimana bisa aku melihat sosokmu dalam diri orang lain?",Sad
"buka twitter sekarang, rasanya kayak sepi banget.",Sad
"pjj lagi, pjj lagi. sedih, gak ketemu ayang.",Sad
"diudahin segitu saja, sepi ya. kalau dilanjutkan, bingung juga.",Sad
"udah tau bikin sedih, masih saja dibaca terus.",Sad
"tidak terlalu kecewa ya, tapi tetap tidak senang.",Sad
"ya, siapa yang gak sedih, anjerr. makanya ngomongnya juga gimana, nanti perasaan orang tersinggung.",Sad
pekerjaan sepi banget.,Sad
"iya, ini mah nggak apa-apa, kak, menunda dulu karena ada alasan tertentu. sepertinya ke depannya juga bakal pengen punya. beda cerita kalau yang sebenarnya menolak rezeki alias kehadiran anak, itu yang jadi topik diskusi. sedih sih, tapi ya, itu hak mereka menurut agama yang jelas tidak diperbolehkan.",Sad
"heran aku, masih pagi sudah nyinyir aja, ya ampun. gimana, gue gak suka sedih ya. bahkan kesibukan aku aja, lo gak usah cari tahu, malah begitu",Sad
"sedih, dari segitu banyak yang lihat tweet ku, gak ada yang mau bantu; hanya beberapa orang yang sudah bantu aku bisa dihitung. terima kasih, semoga allah ganti lebih banyak.",Sad
"saya bukan lockey, tapi saya merasa sedih karena itu. buat para lockey, jangan sedih terus ya! saya berharap yang terbaik untuk denise, secret number, dan lockey. semangat terus, lockey, buat dukung denise di secret number!",Sad
"ya kan, sedih amat.",Sad
"bangsat, aku 'enjoy' bersedih-sedih, karena gue suka menahan diri untuk gak bersedih atau nangis. stress relief-ku adalah kisah angst.",Sad
"sabar, cuma agak sedih",Sad
"kalau pusing dengan sedih, pasti jadi kangen rumah",Sad
sedih amat sudah,Sad
"versi selesai, anjir, sedih banget",Sad
butuh waktu yang lama untuk kembali percaya dan berdamai dengan rasa kecewa,Sad
"aku tim raydu, tapi liat ini sedih banget.",Sad
"enaknya nino kita, apa, in ya? mak, bisa-bisanya bikin anak mamak sedih; nanti kalau sedih, tidak bisa live juga lagi",Sad
"aku tidak tahu kenapa bisa ikut bahagia ketika kamu sedang bahagia; dibilang kontak batin, takutnya gw salah. aku sudah terlalu sering menganggap semuanya murni dari kontak batin, tapi terkadang hal itu yang bikin aku kecewa dan aku tidak mau mengulanginya. dibilang peduli, iya banget",Sad
"lagu sedih dicampur perasaan, beuh, makin.",Sad
sedih banget waktu salaman sama kucing,Sad
"sedih, la dia tidak ada kawan",Sad
"fess ini es krim enak banget, tapi kok sekarang susah carinya. Sender, sedih ni",Sad
"sedih, aku jadi tidak dapat, anjir",Sad
pasar lagi sepi,Sad
"halah, paling juga gugur lawan PSG; kecewa dengan taktiknya",Sad
"aku tidak bisa makan apa-apa, nder, sedih",Sad
"astaga, sedih banget… Denise tuh favorit banget, suaranya",Sad
"aku sering di posisi sedih, jadi waanjai. Satu sisi, mewgulf itu sumber kebahagiaan buat gue dan mereka itu candu; tapi sisi lain, aku tahu kalau itu salah. tiap malam overthinking; “do I have to leave them?” tapi bagaimana caranya aku pergi dari sumber kebahagiaan aku?",Sad
"aaa, jangan sedih-sedih, nunaa",Sad
"habis liat berita Denise, sedih amat sudah. Padahal vocalnya paling bagus di SN",Sad
"ini teel emang sepi, apa gimana? Kesepian",Sad
"wml rules done. Akunku ika_ruyanah, semoga Jaehwan dan Baejin sembuh, sedih liatnya",Sad
"judul temlenmu bikin ngakak abis, Mbak, sehingga perjalanan ini seperti jadi saksi. Gembala kecil menangis, sedih",Sad
"lemes, maszehh; namanya juga Emyu, kadang bikin bahagia, kadang juga kecewa, bukan begitu?",Sad
"naeun menyukai lagu sedih, dan setiap ia mendengarkan lagu itu adalah gambaran suasana hatinya",Sad
kayaknya tim baby yang kecewa,Sad
"sempet sedih juga pas denger tahun kemarin, kuantitas minus dikit pendapatannya (kayaknya, grgr, Kingdom juga sih ini). Semoga tahun ini bisa berlipat-lipat gandaa",Sad
"menurut aku sedih kalau pacar gue pergi kerja pagi-pagi, haha. Dia seperti sahabat terbaik yang pergi, sebab dia sangat sibuk kerja",Sad
lagu “merasa indah”—kenapa sedih ya?,Sad
"yah, kecewa. seharusnya out bareng cr7 kemarin. Hadeh",Sad
"sedih, aku masih sakit padahal semalam sudah minum obat",Sad
"sedih, kulkasku cuma berisi bunga es dan sayur",Sad
"paket aku belum dikirim juga ya, padahal sudah dua hari lalu pesan, meni sedih, ih, asa lilaa",Sad
"sedih melihat kenyataan di lapangan, banyak rekan pensiun menggunakan aturan UU Ciptaker inkonstitusional, uang pesangon yang minim",Sad
"tapi pas liat liriknya, aku jadi merasa: apakah ini yang dirasakan mark sesungguhnya? aku sedih dan merasa jahat, begitu depresi seorang idol sampai kehilangan masa kecilnya demi karya yang kadang juga masih dihujat",Sad
"ih, kenapa queen aunty jadi sedih",Sad
"kenapa ya kalau tengah malam, suka sedih sendiri berlarut-larut, lalu semuanya berkelebat di kepala: mulai masa lalu, masa sekarang, masa depan, tuh, whyy",Sad
"sendiri dan sepi, aku ingin berlari menelusuri mimpi yang tak kunjung menepi",Sad
“warded” lagi ke? muka sedih saja,Sad
hal yang membuat anda kecewa? me:,Sad
"ah, denise nyanyi “yeposo”, gue jadi double sedih; sedih karena Denise, sedih karena Jae, hadeh.",Sad
mvs sudah nonton kesekian kali dan masih tetap mewek (recommended buat yang lagi mau nonton yang sedih-sedih),Sad
"kesel dan sedih alias kecewa, bro :( yang tadinya semangat, sekarang jadi agak loyo",Sad
"kak Laraa, cepat sembuh, ya Allah; sedih banget, istirahat banyak-banyak",Sad
"apa, aku harus mute “p word” ya? Sedih lagi, hemat tapi mau jajan",Sad
